-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209,0.2416304067,-0.2630607246,0.4053781232,2.0025378798,0.0574196336,-0.1158100885,-0.063750209
-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095,0.2440688581,-0.2466894193,0.4146516024,1.9870376295,0.057135463,-0.1169486207,-0.0542381095
-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685,0.2465162991,-0.2302993778,0.4239334395,1.9715317042,0.0568405954,-0.1180971917,-0.0447901685
-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942,0.2489752596,-0.2138855913,0.4332282349,1.9560186494,0.0565322657,-0.1192582705,-0.0354210942
-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033,0.2514489883,-0.1974417206,0.4425426821,1.9404966476,0.0562070085,-0.1204349028,-0.0261486033
-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261,0.2539416535,-0.1809597582,0.4518864452,1.9249634346,0.0558604947,-0.1216308262,-0.0169938261
-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348,0.2564585956,-0.1644296182,0.4612733845,1.9094162033,0.0554873385,-0.1228505953,-0.0079816348
0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114,0.2590066413,-0.1478386469,0.4707232554,1.8938514948,0.0550808778,-0.1240997089,0.0008592114
0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788,0.2615944863,-0.131171057,0.4802640449,1.8782650815,0.0546329334,-0.1253847249,0.0094962788
0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057,0.2642331513,-0.1144073002,0.4899351495,1.862651854,0.0541335667,-0.1267133325,0.0178943057
0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988,0.2669365026,-0.0975234229,0.4997916335,1.8470057309,0.0535708705,-0.1280943368,0.0260170988
0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953,0.26972181,-0.0804904975,0.5099098155,1.8313196269,0.052930857,-0.1295374789,0.0338310953
0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476,0.272610273,-0.0632742964,0.5203943805,1.8155855379,0.0521975507,-0.1310529771,0.0413114476
0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575,0.2756273881,-0.0458354957,0.5313870303,1.799794832,0.0513534545,-0.132650622,0.0484517575
0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832,0.2788029282,-0.0281308554,0.5430762699,1.7839388779,0.0503806374,-0.1343382056,0.0552787832
0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799,0.2821701753,-0.0101160198,0.5557071202,1.768010179,0.0492627761,-0.1361190191,0.0618733799
0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318,0.2857638941,0.0082492385,0.5695882069,1.7520042046,0.047988532,-0.1379881804,0.0683982318
0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401,0.2896164199,0.0269924916,0.5850917578,1.7359220645,0.0465565848,-0.1399277065,0.0751310401
0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328,0.2937512981,0.0461163858,0.602639906,1.7197739947,0.0449823282,-0.1419006683,0.0824981328
0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191,0.2981743636,0.0655833007,0.6226694991,1.7035832374,0.0433055237,-0.1438455215,0.0910978191
