3.771662359450783653e-03,-6.201443197265971575e-05,3.648442194054827767e-03,2.681488252234671184e-03,6.916770479566979046e-03,3.919569143918915331e-03,9.468743290512789557e-04
-6.201443197265990549e-05,1.896964155210399770e-03,1.692948193193553495e-03,-2.052784208607939234e-04,-1.205709637566097260e-02,-3.465016205672069236e-03,-2.011235922094355404e-03
3.648442194054827767e-03,1.692948193193554362e-03,5.218263145052074586e-02,1.132712594785433707e-02,-5.177726690409628629e-02,-1.178000689603794955e-02,-1.498503473315878883e-03
2.681488252234671184e-03,-2.052784208607939234e-04,1.132712594785433360e-02,7.269007670209574543e-03,-1.807866954390390489e-03,3.156793072626573344e-03,7.913311494410098495e-04
6.916770479566979046e-03,-1.205709637566097260e-02,-5.177726690409629323e-02,-1.807866954390393742e-03,1.438552729691195409e-01,4.515684099848942673e-02,1.551967494456886996e-02
3.919569143918915331e-03,-3.465016205672069236e-03,-1.178000689603794608e-02,3.156793072626573344e-03,4.515684099848942673e-02,1.905111801140992392e-02,5.169048118017699651e-03
9.468743290512793894e-04,-2.011235922094355404e-03,-1.498503473315878232e-03,7.913311494410102832e-04,1.551967494456886650e-02,5.169048118017699651e-03,3.107586660140642092e-03
